class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
3,1.0,1.0,1.0,2.6789411282679545,1.126032284218594,1.0,3.406070371964278,2.6069673540287517,1.0,2.3974440570781668,3.276520410323165,1.0,1.0275086016866195,3.261830946047958,1.0,4.834094784243312,10.648460952333423,1.0,3.9121103654883,9.305048295912554,1.0,3.51445843833979,8.761646965005015,1.0,3.1193496281344153,8.124365871837945,1.0,1.8939519620934662,7.51037245041337,1.0,1.7008512530345379,7.450350255721491,1.0,1.4718650146455168,6.930177383588414,1.0,1.3334359344865172,6.693706647105045,1.0,0.4524380503596392,4.877832764171582,1.0,0.2846203833480328,4.196532942383383,1.0,0.2543859844880213,3.7539996428895375,1.0,0.22075778997965728,3.66355069635089,1.0,-0.24239037931685467,3.0757129413358077,1.0,0.1560134641662025,2.151584290039416,1.0,0.29562856117120795,1.4594765868564819,1.0,0.33325051589404703,0.997952755300945,1.0
4,1.0,1.0,1.0,2.420914008858639,1.0777489505739128,1.0,2.567428756765166,2.087472983756944,1.0,1.493989738539026,2.543153721761006,1.0,0.5551674726938025,2.36830405955055,1.0,4.353103537254207,8.535655292209405,1.0,3.2417442926123847,6.601569082512109,1.0,2.7150357566438235,5.64814574628132,1.0,2.4279208363917357,5.225721185199606,1.0,2.213344143487672,7.3360281737791135,1.0,1.9277727450058484,6.896801389911107,1.0,1.612378747909678,6.063813747453909,1.0,1.4354698678211857,5.684640107286582,1.0,0.739059752555352,5.427365252038885,1.0,0.6240831019895144,5.203947770930982,1.0,0.543570526064824,4.741651699125404,1.0,0.5155660283883531,4.583009527200603,1.0,-0.13975402858174651,3.724095140144215,1.0,-0.23077675302276007,3.6974761222378,1.0,-0.2785397914431176,3.7579615731748572,1.0,-0.30382053880304805,3.8746174811767844,1.0
4,1.0,1.0,1.0,1.8921368193485726,1.2707822693689077,1.0,1.9268881486043938,2.1296944087302316,1.0,0.9937821060161018,2.2849152525152165,1.0,0.1978585722388014,1.948818505316996,1.0,2.0656993539238147,6.156062968878526,1.0,1.6419654401644026,5.3455513756112625,1.0,1.408650576898688,4.8735054352041915,1.0,1.2593437096822295,4.664478669179645,1.0,0.7993420096490051,5.576097879538214,1.0,0.5976155756937122,5.4292711907037905,1.0,0.473624969731902,5.083687199453517,1.0,0.39303817413924785,4.949674453197049,1.0,-0.09155565587923174,4.315842529338306,1.0,-0.20277652845033317,4.195710835544475,1.0,-0.21503000220641222,4.0041855104387984,1.0,-0.22224380533796878,3.9813608417915987,1.0,-0.625444744570292,2.96768394912968,1.0,-0.760453522412902,2.8966188850889822,1.0,-0.838735420435821,2.9772832992567198,1.0,-0.8996013071854723,3.112989665565655,1.0
5,1.0,1.0,1.0,2.750480522603598,1.1296132707547102,1.0,3.3972151489728897,2.50212464113294,1.0,3.4112998770007894,3.0488365618924953,1.0,3.3647934113164686,3.010700742324382,1.0,3.312276264722849,8.462912026173782,1.0,2.395555301120132,6.501958704568408,1.0,2.006132703373121,5.610481587944195,1.0,1.8147029325654516,5.291138025252489,1.0,1.3071455393594467,7.241818439250266,1.0,1.0497542209017803,6.589111148570446,1.0,0.900504882167659,5.878798377772543,1.0,0.8463097231701721,5.612060527209583,1.0,-0.0030443417223996946,5.270855597822893,1.0,-0.05247366439532554,4.8880666680443605,1.0,-0.024617459862300933,4.7235286899614435,1.0,0.028267808274437634,4.778554762176885,1.0,-0.733668328310478,3.5945255839069867,1.0,-0.7409419035997598,3.5707957339304004,1.0,-0.7710159684920659,3.7825122313075106,1.0,-0.7731552672211295,4.041202630556911,1.0
5,1.0,1.0,1.0,2.4110153112332235,1.4000414183044867,1.0,2.870126110226745,2.76752179125638,1.0,2.9385658766267535,3.2198022737363425,1.0,2.940183143566126,3.1679647881460355,1.0,2.248510130222719,7.478355797982103,1.0,1.6072953674087376,6.013143948090188,1.0,1.3311397348506915,5.346888351932977,1.0,1.1853841317861509,5.112484604125712,1.0,0.6231659664143079,6.375033705338265,1.0,0.3921129817497277,5.8824722854239955,1.0,0.3078998224092818,5.390485044717994,1.0,0.27842302946781006,5.258838537492534,1.0,-0.40104634390677485,4.616051587817501,1.0,-0.4326401164895761,4.331869181598233,1.0,-0.4261645028074556,4.24783243293697,1.0,-0.40478853825383976,4.366571742237809,1.0,-0.9567916600119224,3.056488989000933,1.0,-0.9669283027809805,2.9897896094450673,1.0,-1.039313523893534,3.1792022112541423,1.0,-1.0910039797953932,3.443801605607752,1.0
6,1.0,1.0,1.0,1.7466817084557964,0.2974717439270411,1.0,2.3818478299076964,1.172432423533323,1.0,2.6692494347801325,1.4070693844821327,1.0,3.0245771578601173,1.5275685423276228,1.0,3.6222059296180835,7.456029347666013,1.0,2.0090702402826026,2.368293922410836,1.0,1.3022187661893472,1.0899692369454559,1.0,0.960205378527597,0.8994393535362247,1.0,2.223209508475872,8.947940708254608,1.0,1.3834319777040953,2.565632034714843,1.0,1.043767251667667,1.355441223376293,1.0,0.8555987726395227,1.4298909704719625,1.0,0.32151218390270553,7.6502331503681225,1.0,0.4845942509069228,2.313320849091855,1.0,0.49335956002930426,1.6547063559419923,1.0,0.4682711271926584,2.1607961770271804,1.0,-0.9772870942237967,5.466835664779036,1.0,-0.3597653537958646,2.444127654362758,1.0,-0.30198778834022255,1.8844122103223417,1.0,-0.3635647177115076,2.250384717951937,1.0
6,1.0,1.0,1.0,1.6344903061098937,-0.0010029137951407512,1.0,2.270938941300336,0.7092608572851922,1.0,2.580225290920969,0.9178261654873978,1.0,2.9292232715432642,0.9688581824788955,1.0,3.322168860805339,5.754309396760724,1.0,1.9572298089653613,1.922696893396,1.0,1.3035561450934703,0.8645711628284236,1.0,0.9927613043958415,0.8077886528913816,1.0,2.2434723175513485,7.451389297996192,1.0,1.3002201882626239,2.1532363022736116,1.0,0.9984126358862542,1.1063346378446806,1.0,0.8706922315636297,1.2648484653286045,1.0,0.5649368297640248,7.076568027860205,1.0,0.455868245662369,2.10867600517965,1.0,0.4545666751857849,1.4586490957010219,1.0,0.4977101672212098,1.9728035963805595,1.0,-0.7750359210646263,5.517125127093909,1.0,-0.3728259673014242,2.381151481432038,1.0,-0.3414774495809061,1.7737747890852833,1.0,-0.3555504775817472,2.13115261238093,1.0
7,1.0,1.0,1.0,2.1109373456746243,-0.06820186119862348,1.0,2.841973582774239,0.711413422790094,1.0,2.940693037899324,0.5975101957468087,1.0,2.8244510055972705,0.3446408763269013,1.0,3.4340600884602037,4.995458830095366,1.0,2.280250854755732,3.728436446906183,1.0,1.9968609252415872,3.5298266750984846,1.0,1.8641882024933958,3.5445870944063866,1.0,2.0791491693111674,5.524391820032704,1.0,0.9997345977710661,2.2862801669148274,1.0,0.79942531864069,1.3517140079282273,1.0,0.7983145397404796,1.31769466428377,1.0,0.7020923001412966,4.798900271212575,1.0,0.4038026519162693,2.122147334807624,1.0,0.44349532950269877,1.6715032679669326,1.0,0.6227675592109577,2.275253349428316,1.0,-0.22709353887395253,3.726236544752636,1.0,-0.13022625840409083,2.241412660250427,1.0,-0.12426909845178612,1.8868050326245112,1.0,-0.1439004676648498,2.4279817698048354,1.0
7,1.0,1.0,1.0,1.6700801124751123,0.4641224733116687,1.0,2.3194134301259233,1.4666445391416418,1.0,2.400385728656949,1.5173350870210272,1.0,2.3642419026813077,1.2468147003646615,1.0,2.2336061645401926,5.634643799719561,1.0,1.3820408037282754,4.1367400118025435,1.0,1.2351252011900493,3.9614983524028293,1.0,1.1563264422764319,4.015326841730397,1.0,0.8687878420240127,5.350646064583414,1.0,0.44489821634040605,2.4835167424880353,1.0,0.44048919657624985,1.5152741855213874,1.0,0.48419478527096466,1.5797601561697694,1.0,-0.2229663145204861,4.122991171375135,1.0,-0.09913056594124159,1.968887272147148,1.0,0.004982049879737548,1.5096389684871405,1.0,0.0899281949168346,2.1449739247786455,1.0,-0.845209207256557,2.9093219156259256,1.0,-0.5629792795257527,1.9201159348265295,1.0,-0.5224274693422268,1.5500822016368052,1.0,-0.6344190295585718,1.955501651558018,1.0
8,1.0,1.0,1.0,3.0178407122996105,-0.28680549643306974,1.0,4.031171185541365,0.8460383667506882,1.0,4.033389368624692,0.8304805911164359,1.0,3.8587395715149326,0.47640201100737606,1.0,5.605092168198917,7.158959086911795,1.0,4.050658701445762,5.534260234604299,1.0,3.6526758729777713,5.114332425028996,1.0,3.4357612729230236,4.968132223810892,1.0,2.756136531179853,5.959500416888525,1.0,2.0334379661983006,4.895023593654791,1.0,1.8022671308901652,4.436820564782396,1.0,1.7336292989939661,4.430638387745315,1.0,1.0435995817217505,4.395993702207926,1.0,0.6067963817635497,3.0149853368037696,1.0,0.5238126769689356,2.0209931516263793,1.0,0.5073291441806536,1.4851717305815888,1.0,0.05715457356192119,3.1241997601150095,1.0,0.07946970845775246,1.8903611814071166,1.0,0.10293375612355186,1.1782059406995384,1.0,0.12053596094358719,0.7338819478773656,1.0
8,1.0,1.0,1.0,2.711014953613225,0.18409526916830934,1.0,3.369320732067814,1.0381464313801958,1.0,3.3270137252637055,0.9851527511174825,1.0,3.184323719075057,0.6757032839540771,1.0,4.805488527806859,6.989208896355396,1.0,3.292493904042017,5.094241383067507,1.0,2.897250788697455,4.559684163935922,1.0,2.7356937147552727,4.377044567514035,1.0,2.302913724316949,5.697086797639873,1.0,1.7007851812737094,4.647843588124999,1.0,1.5382551616951607,4.265506182477558,1.0,1.503364465228102,4.273330440729744,1.0,0.7205610475687168,4.1217954248968045,1.0,0.48844665066291365,2.878714265628105,1.0,0.432622040834438,2.0337915876677966,1.0,0.41109550023274694,1.5863020652719209,1.0,-0.21036748206669695,2.856042938639658,1.0,-0.04590028660802147,1.9540400665060873,1.0,-0.0014078022112644438,1.3718485475373845,1.0,0.011002674515760343,0.9996701757337589,1.0
9,1.0,1.0,1.0,2.153684885915712,1.1848169634601045,1.0,3.0567056347213595,3.2427784536032798,1.0,3.6145415805522583,4.038619274896631,1.0,3.729945919764686,3.909319702257666,1.0,2.0794717287928,9.589731549119577,1.0,1.610076427036224,8.479256134410166,1.0,1.2798649785000185,7.421130620797802,1.0,1.1197024233529251,6.888164623791606,1.0,0.12922461398005797,7.985879582140673,1.0,0.061650123391135146,8.723167145333633,1.0,-0.007814308834636477,7.768853630462868,1.0,0.00036787037320845276,7.298615361318966,1.0,-0.9291856800928293,5.628249104395262,1.0,-0.9049703387979539,5.0702743893590085,1.0,-0.7556289982236719,4.47005858119793,1.0,-0.6567701257473341,4.24952562885802,1.0,-1.4353222669878343,3.6237835876277837,1.0,-0.9880760473438818,2.7255299086383498,1.0,-0.7753881424702133,2.0215433930140256,1.0,-0.6269120910777669,1.483735020884253,1.0
9,1.0,1.0,1.0,2.741777919796986,0.49062946988812955,1.0,4.325073646476895,2.621277876711311,1.0,5.325583303530591,3.3395164043078385,1.0,5.565041387149164,2.957256557101953,1.0,6.750404186484656,14.615545462854069,1.0,5.056206802925051,11.372331377534957,1.0,3.9572678163430277,9.317221178942935,1.0,3.4225122340395178,8.35429744217094,1.0,2.531107747377205,10.744484186152295,1.0,2.4967690991997515,10.762964694249158,1.0,2.1025419970503596,9.245960419656065,1.0,2.0019532980261516,8.732165717777939,1.0,0.39472607077209493,6.969866673032293,1.0,0.3458790059652603,5.6699544490098654,1.0,0.36483395702219895,4.958181267239634,1.0,0.4129478750778263,4.7789957668838055,1.0,-0.6161488222578049,4.418814832941759,1.0,-0.3414667247312988,3.2259650185451276,1.0,-0.356878873080373,2.437712772559181,1.0,-0.4271039798799372,1.7986975293550256,1.0
0,1.0,1.0,1.0,2.113549839720162,-0.09746843065740333,1.0,3.407584308403843,1.116675811199952,1.0,3.3301607277961494,2.049771025474929,1.0,2.5349502822679826,2.7471707081782046,1.0,-108.07190093945023,-166.23800549248594,1.0,5.2221071418307,5.576540130672807,1.0,2.8514854561637644,2.4643874579037695,1.0,2.1109447690252363,2.200307374425791,1.0,138.83519201852167,333.5844584263031,1.0,3.434134795368056,5.1368801167638285,1.0,2.6464876083497066,3.0682146323522965,1.0,3.1798942995642285,4.742290175769287,1.0,4.662786475497441,19.792591283168637,1.0,1.7068307722084506,4.088185192006172,1.0,1.9895086017343757,3.7988270753589686,1.0,4.700346634218487,12.293113996463202,1.0,0.399180778971079,7.999840023561778,1.0,0.6273680356506514,3.859558276107528,1.0,0.5956379107512384,3.2495526274176303,1.0,0.6006049693563675,4.8431657509831165,1.0
0,1.0,1.0,1.0,1.7196422142739733,0.5293436743407706,1.0,2.4925659884770823,1.9058276713755498,1.0,2.1687000547743014,2.70938830893966,1.0,1.268194416798128,2.74789938841657,1.0,8.43156729176598,24.371420424831392,1.0,2.206037723073759,5.643092782917453,1.0,1.4434303026822508,3.2255512547356737,1.0,1.1615624052903395,2.6073369482879913,1.0,3.149017845492292,23.941432545614393,1.0,1.0532693834355666,4.616472129396687,1.0,0.9635640618538232,2.7342850427001504,1.0,1.1156737395466696,2.990675154903105,1.0,-0.6409544561425619,12.375045495811172,1.0,0.04741825970585243,3.4123485177680073,1.0,0.24171500586025027,2.568729890357926,1.0,0.5002461631078285,3.789168930428258,1.0,-1.7256681005785053,6.4547744009470644,1.0,-0.759270917031143,2.830981023540676,1.0,-0.5218925820721125,1.9870694389244523,1.0,-0.4170882075973731,2.3929881263941573,1.0
0,1.0,1.0,1.0,1.3201022791732107,0.047748371095522595,1.0,1.762530682337924,0.6641974715318134,1.0,1.3534412196445673,1.2169198303185147,1.0,0.7093419203755342,1.4212416608663194,1.0,4.2328479762832485,7.536800184572432,1.0,1.7887924229134198,3.271936140417,1.0,1.2943915321167048,2.1486867200600366,1.0,1.1122471435733898,1.6668779135631724,1.0,2.850804080594554,9.791846239065618,1.0,0.8099266387278625,3.122637466173831,1.0,0.7263594481134851,1.8213442749690456,1.0,0.9312916368572296,1.8844161180185004,1.0,0.7737195480362964,8.258736509503224,1.0,-0.009078144945637865,2.678835746794588,1.0,0.17353513819560323,1.8698313143002177,1.0,0.5582471712286453,2.3089548072665305,1.0,-0.5914369200116265,5.817313860944217,1.0,-0.5840176444947924,2.5677984013038078,1.0,-0.38551533036390156,1.8079203922117832,1.0,-0.11742589269802538,2.001294049095371,1.0
0,1.0,1.0,1.0,1.2645533071449924,-0.178061093250413,1.0,1.677268032436504,0.0860030656990565,1.0,1.500296760617743,0.32919340583935724,1.0,0.9235301597021126,0.5914746856370837,1.0,2.9630811151499015,4.4872933827504085,1.0,1.5233142325325473,1.9390098303678458,1.0,1.0907919241133641,0.9813882117223403,1.0,0.9500093505345879,0.8332166909353577,1.0,1.930023183845818,5.857587207723972,1.0,0.7580824589358521,1.7708585702436517,1.0,0.6853502429813816,0.8796874882866346,1.0,0.7880942815604293,0.9727351843992587,1.0,0.5056671487236134,5.656993462239603,1.0,0.02355769914390869,1.7400788534306657,1.0,0.14559833486534954,1.129893987518228,1.0,0.369603738849923,1.4818279119981035,1.0,-0.6433886607784269,4.504696542734083,1.0,-0.6013137419852176,1.7537022553722021,1.0,-0.4476318423242274,1.0607877564554982,1.0,-0.26690807543349365,1.1377493008625206,1.0
1,1.0,1.0,1.0,1.622651831033625,0.3583344439183467,1.0,1.7733903576555374,1.0482823667676586,1.0,1.21247417563593,1.2632700033749578,1.0,0.5555963090048335,1.2577307740578463,1.0,1.5510439207928002,4.071522512526706,1.0,1.054101871431837,3.640276845981787,1.0,0.8900179409164702,3.588298636634658,1.0,0.7654177481110909,3.651609592219102,1.0,0.6011677169258264,4.38345738831505,1.0,0.18699285212940261,1.7947725680995734,1.0,0.3006436682637308,0.9961057401680075,1.0,0.3867097466302994,0.832830976868836,1.0,-0.23449818584230211,3.805036120472425,1.0,-0.19974227144278914,1.3748664200308156,1.0,0.03216504718442861,0.8674185343733151,1.0,0.200383045210779,1.0294364207605655,1.0,-0.820452469867685,2.8679785983805868,1.0,-0.5684843683893027,1.2021123574665977,1.0,-0.34689899697531607,0.7055618363324955,1.0,-0.18958098211715088,0.7636336504660776,1.0
1,1.0,1.0,1.0,1.786125904158359,0.6097305956177641,1.0,1.884275174218247,1.4062418571833313,1.0,1.2568695996232924,1.5686798866024185,1.0,0.5748231310874437,1.5251385455810946,1.0,1.4386571633403542,4.7441818370729925,1.0,0.7941035055685953,3.946234333924225,1.0,0.5808450798125199,3.767022009896951,1.0,0.4384444858327183,3.768397273555686,1.0,0.3983368438919885,4.684881191225047,1.0,0.1255663018783485,1.9379189558148997,1.0,0.2857792279696041,1.0821995702793024,1.0,0.3867332316346763,0.9376810340157257,1.0,-0.41870392239007714,3.866937019360548,1.0,-0.25761820465558666,1.5036577278147978,1.0,6.289180878919453e-05,1.010745396142285,1.0,0.18130243856568762,1.2521725531113712,1.0,-0.9411994474890569,2.822763391201426,1.0,-0.6297433352081235,1.3104272620376258,1.0,-0.3879805524848669,0.8188121472741307,1.0,-0.22680914145577005,0.9376223429032805,1.0
2,1.0,1.0,1.0,1.536043509798365,0.902987630825695,1.0,1.5946728164140034,1.6066329091937341,1.0,0.788908136620631,1.5748822148809654,1.0,0.16484202369278317,1.4850493564116773,1.0,1.7222285904581236,6.438267056288144,1.0,1.2876879556904213,5.359702402517014,1.0,1.1491761561723026,5.1284051556040495,1.0,1.063711086225951,5.149229208425894,1.0,0.3352852161682181,5.703317424053268,1.0,0.03574980922980529,4.743244389795594,1.0,-0.08081756258718382,4.58979474059558,1.0,-0.1667530083975448,4.830728706456859,1.0,-0.5299236524328585,4.1894531624055835,1.0,-0.39019547933047793,2.4470263870564453,1.0,-0.17361783479890797,1.5806482888444648,1.0,-0.010321716270355432,1.147563121750286,1.0,-0.9269469061567831,2.7144925715443846,1.0,-0.6611686358450852,1.9484095762400144,1.0,-0.5852713947945655,1.7190506560946834,1.0,-0.5566286736473353,1.713033530067651,1.0
